document_id,filename,table_name,title_or_description,update_cycle,adjusted,indexes_raw,first_page,last_page
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCau,"Compustat Global Company Auditor Record | Use this table to retrieve annual company statement auditor information, including auditor opinion.",,,"pkey_CsgCau (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, RANK CsgCau_1 GVKEY, INDFMT, DATAFMT, CONSOL, RANK, DATADATE CsgCau_2 GVKEY, DATAFMT, CONSOL, RANK, DATADATE CsgCau_3 GVKEY, INDFMT, DATAFMT, RANK, DATADATE CsgCau_4 GVKEY, DATAFMT, RANK, DATADATE",12,13
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCbd,Compustat Global Company Business Descriptions | Use this table to retrieve generalized company descriptions.,,,"pkey_CsgCbd (Clustered) GVKEY, SEQNO",13,13
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCin,Compustat Global Company Other Information | This table includes the company’s current global classification and status. This table does not contain historical,,,pkey_CsgCin (Clustered) GVKEY,13,15
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCiv,Compustat Global Inventory Valuation Data | This table describes the company’s inventory valuation method.,,,"pkey_CsgCiv (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, RANK CsgCiv_1 GVKEY, INDFMT, DATAFMT, CONSOL, RANK, DATADATE CsgCiv_2 GVKEY, DATAFMT, CONSOL, RANK, DATADATE CsgCiv_3 GVKEY, INDFMT, DATAFMT, RANK, DATADATE CsgCiv_4 GVKEY, DATAFMT, RANK, DATADATE",15,16
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCmp,Compustat Global Company Identification Information | This table is the primary company-level data table.,,,"pkey_CsgCmp (Clustered) GVKEY CsgCmp_1 SEDOL, GVKEY CsgCmp_2 ISIN, GVKEY CsgCmp_3 CONM, GVKEY",16,17
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCof,Compustat Global Company Officers | This table contains information on company officers.,,,"pkey_CsgCmp (Clustered) GVKEY, OFCD, OFID",17,17
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCoHGIC,Global GICS History | This table contains global GICS history information.,,,"pkey_CSGCOHGIC (Clustered) GVKEY, INDTYPE, INDFROM",17,18
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGCOIND,Compustat Global Company Industry Classification | This table contains a company’s historical SIC classification data.,,,"pkey_CSGCOIND (Clustered) GVKEY, DATADATE, CONSOL CSGCOIND_1 GVKEY, CONSOL, DATADATE",18,19
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGCOINDPRES,Compustat Global Company Industry | This table contains information on the company presentation format. This table cross-references with CsgRef:,,,"pkey_CSGCOINDPRES (Clustered) GVKEY, DATADATE, CONSOL, IPCD CSGCOINDPRES_1 GVKEY, CONSOL, IPCD, DATADATE CSGCOINDPRES_2 GVKEY, CONSOL, DATADATE CSGCOINDPRES_3 GVKEY, IPCD, DATADATE",19,19
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgCur,"Compustat Global Currency | Use this table to retrieve global currency data. For rate information, cross-reference this table with CsgXrd:",,,"pkey_CsgCur (Clustered) ISOCURCD CsgCur_1 ISOCURNM, ISOCURCD",19,20
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGIdx,Compustat Global Index | This table is the general information table for Compustat indexes.,,,"pkey_CSGIdx (Clustered) GVKEYX CSGIdx_1 TIC, GVKEYX CSGIdx_2 CONM, GVKEYX",20,20
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGIDXCSTHIS,"Compustat Global Index Constituent History | This table contains a history of components for every GVKEYX. | As of July 22, 2020, S&P DJI historical constituent data is no longer available in this table where IndexCat in",,,"pkey_CSGIDXCSTHIS (Clustered) GVKEYX, GVKEY, IID, FROM_ CSGIDXCSTHIS_1 GVKEY, IID, FROM_",20,21
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGIdxCstHisSnP,SPDJI Index Constituent History | This table contains S&P Dow Jones Index constituent history information.,Daily,,"pkey_CSGIDXCSTHISSNP (Clustered) GVKEY, IID, GVKEYX, FROM_",21,21
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgItm,Compustat Global Data Items | This table contains information for Compustat Global mnemonics,,,"pkey_CsgItm (Clustered) GROUP_, NUMBER CsgItm_1 GROUP_, MNEMONIC CsgItm_2 GROUP_, ANNSYN, MNEMONIC CsgItm_3 GROUP_, GBLSYN, MNEMONIC CsgItm_4 GROUP_, DESC_, MNEMONIC",21,22
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgIxd,Compustat Global Index Daily Data | This table contains pricing and dividend information for daily indices.,,,"pkey_CsgIxd (Clustered) GVKEYX, DATADATE",22,22
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgIxm,Compustat Global Index Monthly Data | This table contains pricing and dividend information for monthly indices.,,,"pkey_CsgIxd (Clustered) GVKEYX, DATADATE",22,23
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGNTRMCOAU,"Compustat Global Interim Auditor Data | Use this table to retrieve quarterly company statement auditor information, including auditor opinion.",,,"pkey_CSGNTRMCOAU (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, RANK CSGNTRMCOAU_1 GVKEY, INDFMT, DATAFMT, CONSOL, RANK, DATADATE CSGNTRMCOAU_2 GVKEY, DATAFMT, CONSOL, RANK, DATADATE",23,24
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoFntQ,Compustat Global Company Quarterly | Use this table to retrieve quarterly fundamental footnotes.,,,"pkey_CsgNtrmCoFntQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoFntQ_1 GVKEY, ITEM CsgNtrmCoFntQ_2 GVKEY, ITEM, DATADATE CsgNtrmCoFntQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoFntQ_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE",24,25
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoFntSa,Compustat Global Company Semi-Annual | Use this table to retrieve semi-annual fundamental footnotes.,,,"pkey_CsgNtrmCoFntSa (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoFntSa_1 GVKEY, ITEM CsgNtrmCoFntSa_2 GVKEY, ITEM, DATADATE CsgNtrmCoFntSa_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoFntSa_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE",25,26
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoFntYtd,Compustat Global Company Year-to-Date | Use this table to retrieve year-to-date fundamental footnotes.,,,"pkey_CsgNtrmCoFntYtd (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoFntYtd_1 GVKEY, ITEM CsgNtrmCoFntYtd_2 GVKEY, ITEM, DATADATE CsgNtrmCoFntYtd_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoFntYtd_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE",26,27
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoIDesc,"Compustat Global Interim Company Description | Use this table to retrieve period description data on a quarterly basis. This data includes adjustment factors,",,,"pkey_CsgNtrmCoIDesc (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CsgNtrmCoIDesc_1 GVKEY, CONSOL, DATAFMT DATADATE CsgNtrmCoIDesc_2 GVKEY, DATAFMT, DATADATE",27,29
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoQ,Compustat Global Company Quarterly Fundamental | This table contains quarterly company fundamental data.,,,"pkey_CsgNtrmCoQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoQ_1 GVKEY, ITEM CsgNtrmCoQ_2 GVKEY, ITEM, DATADATE CsgNtrmCoQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoQ_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoQ_5 GVKEY, INDFMT, DATAFMT, ITEM, DATADATE CsgNtrmCoQ_6 GVKEY, DATAFMT, ITEM, DATADATE",29,30
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoSa,Compustat Global Semi-Annual Fundamentals | This table contains semi-annual company fundamental data.,,,"pkey_CsgNtrmCoSa (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoSa_1 GVKEY, ITEM CsgNtrmCoSa_2 GVKEY, ITEM, DATADATE CsgNtrmCoSa_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoSa_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoSa_5 GVKEY, INDFMT, DATAFMT, ITEM, DATADATE CsgNtrmCoSa_6 GVKEY, DATAFMT, ITEM, DATADATE",30,31
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmCoYtd,Compustat Global Company Year-to-Date | This table contains company year-to-date fundamental data.,,,"pkey_CsgNtrmCoYtd (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmCoYtd_1 GVKEY, ITEM CsgNtrmCoYtd_2 GVKEY, ITEM, DATADATE CsgNtrmCoYtd_3 GVKEY, INDFMT, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoYtd_4 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE CsgNtrmCoYtd_5 GVKEY, INDFMT, DATAFMT, ITEM, DATADATE CsgNtrmCoYtd_6 GVKEY, DATAFMT, ITEM, DATADATE",31,32
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmSec,Compustat Global Issue Fundamentals | This table contains security-level fundamental data.,,,"pkey_CsgNtrmSec (Clustered) GVKEY, IID, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmSec_1 GVKEY, INDFMT, DATAFMT, CONSOL, RANK, DATADATE CsgNtrmSec_2 GVKEY, DATAFMT, CONSOL, RANK, DATADATE",32,33
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmSecFnt,Compustat Global Issue Fundamental Footnotes | This table contains footnotes for the security-level fundamental data.,,,"pkey_CsgNtrmSecFnt (Clustered) GVKEY, IID, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, ITEM CsgNtrmSecFnt_1 GVKEY, ITEM CsgNtrmSecFnt_2 GVKEY, IID, ITEM, DATADATE",33,34
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgNtrmSecIDesc,Compustat Global Issue Description | Use this table to retrieve quarterly security description data including the adjustment factor and currency.,,,"pkey_CsgNtrmSecIDesc (Clustered) GVKEY, IID, DATADATE, INDFMT, CONSOL, FYR",34,35
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgRef,Compustat Global Code Reference | This table contains values for the Compustat global code reference.,,,"pkey_CsgRef (Clustered) REFTYPE, REFCD1, REFCD2",35,36
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSad,Compustat Global Security Annual Period Descriptors | This table contains information on annually-based security descriptors.,,,"pkey_CsgSad (Clustered) SECID, DATADATE",36,36
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSaf,Compustat Global Security Annual Fundamentals | This table contains security-level annual fundamental data.,,,"pkey_CsgSaf (Clustered) SECID, ITEM, DATADATE",36,36
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSdp,Compustat Global Security Daily Price Data | Use this table to retrieve security daily price data.,,,"pkey_CsgSdp (Clustered) SECID, DATADATE, CURCDD",36,37
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSdv,Compustat Global Security Dividend Data | This table contains security dividend data.,,,"pkey_CsgSdv (Clustered) SECID, DATADATE, CURCDDV",37,38
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSec,Compustat Global Security Data | This table contains data on global securities.,,,"pkey_CsgSec (Clustered) GVKEY, IID CsgSec_1 SECID CsgSec_2 SEDOL, SECID CsgSec_3 ISIN, SECID CsgSec_4 NAME, SECID",38,39
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSGSSPLIT,Compustat Global Security Stock Split Data | This table contains information on security stock splits.,,,"pkey_CsgXrd (Clustered) SECID, DATADATE",39,39
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgXrd,Compustat Global Currency Daily Exchange Rate Data | Use this table to retrieve daily exchange rate data.,,,"pkey_CsgXrd (Clustered) TOCURD, DATADATE",39,40
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgXrm,Compustat Global Currency Monthly Exchange Rate Data | Use this table to retrieve monthly exchange rate data.,,,"pkey_CsgXrm (Clustered) TOCURM, DATADATE",40,40
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CSKEYCODE,"Compustat XF Security Information | This table is also part of the Compustat North American Xpressfeed schema. CSKEYCODE has been added to | the Global schema due to Compustat’s integer conversion. This table contains integer values for INDFMT,",,,pkey_CSKEYCODE (Clustered) CODE,40,42
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoFileDate,Active Company File Dates | This table contains source information for the active named fundamentals for the specified period. It provides the,Daily,N/A,"pkey_CSCOFILEDATE (Clustered) GVKEY, CONSOL, SRCTYPE, DATADATE",15,15
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSICoFileDate,Inactive Company File Dates | This table contains source information for the inactive named fundamentals for the specified period. It provides,Daily,N/A,"pkey_CSICOFILEDATE (Clustered) GVKEY, CONSOL, SRCTYPE, DATADATE",15,16
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,GCSKeyCode,Compustat XF Security Information | This table is also part of the Compustat Global Xpressfeed schema. CSKeyCode is available in both the Global and North | American schemas because of Compustat integer conversion. This table contains integer values and descriptions for,Daily,N/A,pkey_CSKEYCODE (Clustered) CODE,16,16
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSNAItem,Compustat XF Item Information | This table contains information for data items.,N/A,N/A,"pkey_CSNAITEM (Clustered) GROUP_, NUMBER CSNAITEM_1 GROUP_, MNEMONIC CSNAITEM_2 GROUP_, ANNSYN, MNEMONIC CSNAITEM_3 GROUP_, DESC_, MNEMONIC CSNAITEM_4 GNAME, NUMBER CSNAITEM_5 MNEMONIC, GROUP_ CSNAITEM_6 FTPMNEMONIC, GROUP_ CSNAITEM_7 GBLSYN, GROUP_ CSNAITEM_8 ANNSYN, GROUP_ CSNAITEM_9 RESTATED, GROUP_ CSNAITEM_10 GROUPID, MNEMONIC CSNAITEM_11 GROUPID, DESC_, MNEMONIC",16,18
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Daily,,,,,18,18
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIdxIndex,Index Identifier Information | This table contains index identifier information.,Daily,No,"pkey_CSIdxIndex (Clustered) GVKEYX CSIdxIndex_1 CONM, GVKEYX CSIdxIndex_2 INDEXID, GVKEYX CSIdxIndex_3 TIC, GVKEYX",18,19
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIdxCstHis,"Index Constituent History | This table contains index constituent history information. | As of July 22, 2020, S&P DJI historical constituent data is no longer available in this table where IndexCat in",Daily,No,"pkey_CSIDXCSTHIS (Clustered) GVKEY, IID, GVKEYX, FROM_ CSIDXCSTHIS_1 GVKEY, FROM_ CSIDXCSTHIS_2 GVKEYX, GVKEY, IID, FROM_ CSIDXCSTHIS_3 GVKEY, FROM_ CSIDXCSTHIS_4 GVKEYX, FROM_ CSIDXCSTHIS_5 GVKEY, IID, FROM_",19,19
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIdxCstHisSnP,SPDJI Index Constituent History | This table contains S&P Dow Jones Index constituent history information.,Daily,No,"pkey_CSIDXCSTHISSNP (Clustered) GVKEY, IID, GVKEYX, FROM_",19,20
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIdxDaily,Index Daily Market Values | This table contains information for index daily market values.,Daily,No,"pkey_CSIDXDAILY (Clustered) GVKEYX, DATADATE",20,20
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIdxMth,Index Monthly Market Values | This table contains information for index monthly market values.,Daily,No,"pkey_CSIdxMth (Clustered) GVKEYX, DATADATE",20,21
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSecIndMth,Monthly Economic Industry | This table contains monthly economic industry information.h,Daily,N/A,"pkey_CSECINDMTH (Clustered) ECONISO, DATADATE, ITEM CSECINDMTH_1 ECONISO, ITEM, DATADATE",21,21
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSExRtDly,Daily Exchange Rate | This table contains daily exchange rate information.,Daily,No,"pkey_CSEXRTDLY (Clustered) TOCURD, DATADATE",21,21
